,annotation,id,convopath_id
692,neutral,1594984370133139458,1594959344495316992148
693,neutral,1594988743202594816,1594959344495316992148
694,neutral,1594990978376638471,1594959344495316992148
695,neutral,1594991642129448960,1594959344495316992148
697,neutral,1594965377016012800,1594959344495316992227
698,neutral,1595320493586153472,1594959344495316992227
700,abusive,1594962666568974341,1594959344495316992352
701,neutral,1595056143268982785,1594959344495316992352
702,neutral,1594974304755716102,159497430475571610213
703,abusive,1595063121604919296,159497430475571610213
704,neutral,1595135529888100354,159497430475571610213
705,counter,1595135941810671617,159497430475571610213
706,neutral,1595136799198044160,159497430475571610213
707,neutral,1594976386292260864,15949763862922608641221
708,neutral,1594977054163861507,15949763862922608641221
709,neutral,1595025268082888705,15949763862922608641221
710,neutral,1595148192504741888,15949763862922608641221
713,neutral,1594977350307176449,1594976386292260864144
714,neutral,1594981172429340673,1594976386292260864144
715,neutral,1594986924527198208,1594976386292260864144
717,abusive,1595368993770160129,15949763862922608641614
719,not understandable,1595006462740529153,1594976386292260864593
720,abusive,1595730705249714177,1594976386292260864593
722,abusive,1595175783055691806,159497638629226086460
724,neutral,1595008712426819585,1594976386292260864815
725,neutral,1595095136870010886,1594976386292260864815
727,neutral,1595402016393773057,1594976386292260864930
729,neutral,1595054414666014723,1594976386292260864980
730,neutral,1595058092810858501,1594976386292260864980
731,counter,1595078239008997378,15950117493545492481619
732,abusive,1595011749354549248,15950117493545492481830
733,not understandable,1595016674209579021,15950117493545492481830
734,neutral,1595105424742977537,15950117493545492481830
735,neutral,1595165060221239296,15950117493545492481830
736,neutral,1595167713776705536,15950117493545492481830
737,not understandable,1595307025000439808,15950117493545492481830
738,abusive,1595353760037060608,15950117493545492481830
739,neutral,1595390727256739842,15950117493545492481830
740,abusive,1595463448993095681,15950117493545492481830
741,not understandable,1595466504107065345,15950117493545492481830
742,neutral,1595480426973650944,15950117493545492481830
743,abusive,1595511859678961664,15950117493545492481830
744,abusive,1595520433721577474,15950117493545492481830
745,counter,1595523456640114691,15950117493545492481830
746,counter,1595568720012779522,15950117493545492481830
747,neutral,1595680715642896384,15950117493545492481830
748,neutral,1595690986646249472,15950117493545492481830
749,neutral,1595792208573206531,15950117493545492481830
750,neutral,1595851568632545281,15950117493545492481830
751,abusive,1595047906817544194,1595047906817544194124
752,counter,1595054062785134593,1595047906817544194124
753,abusive,1595118198289883136,1595047906817544194124
754,counter,1595280837385326593,1595047906817544194124
758,counter,1595150870865661955,1595047906817544194133
760,counter,1595334558328684544,159504790681754419468
761,not understandable,1595371985655169025,159504790681754419468
762,not understandable,1595373180755087361,159504790681754419468
764,not understandable,1595120040038522880,159504790681754419494
765,neutral,1595392105849004033,159504790681754419494
766,neutral,1595055879786991618,1595055879786991618119
767,neutral,1595203572785991684,1595055879786991618119
768,neutral,1595232623533629441,1595055879786991618119
769,neutral,1595273854326284290,1595055879786991618119
770,neutral,1595274326718222336,1595055879786991618119
771,neutral,1595314996833124353,1595055879786991618119
772,neutral,1595413230675017732,1595055879786991618119
773,neutral,1595413276615376896,1595055879786991618119
774,neutral,1595495492401635328,1595055879786991618119
775,neutral,1595509747460997120,1595055879786991618119
776,neutral,1595509795087388695,1595055879786991618119
777,neutral,1595076676484009989,1595076676484009989146
778,neutral,1595087283060969473,1595076676484009989146
779,neutral,1595114974313316353,1595076676484009989146
781,neutral,1595099122872516608,15950766764840099897
782,neutral,1595106273649131520,15950766764840099897
783,neutral,1595114150216114178,15950766764840099897
784,neutral,1595116255593517056,1595116255593517056209
785,neutral,1595121809816313856,1595116255593517056209
786,neutral,1595188228604272643,1595116255593517056209
787,neutral,1595138999076925440,1595138999076925440121
788,neutral,1595146384927522822,1595138999076925440121
789,neutral,1595444138073260033,1595138999076925440121
791,neutral,1595283759259009026,159513899907692544082
792,neutral,1595341269752057857,159513899907692544082
793,neutral,1595420179483295745,159532470005345894920
794,neutral,1595324700053458949,159532470005345894920
795,abusive,1595326488420954113,159532470005345894920
796,counter,1595326828167798786,159532470005345894920
798,abusive,1595331929963986945,1595324700053458949240
799,neutral,1595363410547716098,1595324700053458949240
801,neutral,1595325645076176901,1595324700053458949336
802,neutral,1595329738180100098,1595324700053458949336
803,neutral,1595385944873570304,1595324700053458949336
804,neutral,1595387466302820352,1595324700053458949336
805,neutral,1595388291246866432,1595324700053458949336
807,neutral,1595343078071615491,159532470005345894946
808,neutral,1595344292259692545,159532470005345894946
809,neutral,1595382778039877633,159532470005345894946
810,neutral,1595395129644392449,159532470005345894946
811,neutral,1595409261735153669,159532470005345894946
812,neutral,1595412455441801216,159532470005345894946
813,neutral,1595482718850236416,159532470005345894946
815,not understandable,1595337938530861056,1595324700053458949625
816,neutral,1595344080506077184,1595324700053458949625
817,neutral,1595376636572073987,1595324700053458949625
818,neutral,1595391395354877952,1595324700053458949625
819,neutral,1595417678981861378,1595324700053458949625
820,abusive,1595445990638735360,1595324700053458949625
821,neutral,1595330152518541312,159533015251854131284
822,neutral,1595330403715485697,159533015251854131284
823,neutral,1595331499565408256,159533015251854131284
824,neutral,1595333856093159424,159533015251854131284
825,neutral,1595348606240059392,159534860624005939217
826,neutral,1595352518564974592,159534860624005939217
827,neutral,1595354420979634176,159534860624005939217
828,neutral,1595399384002433024,159534860624005939217
829,neutral,1595481217448787972,159534860624005939217
831,neutral,1595497284468457472,1595348606240059392287
832,abusive,1595951204630409216,1595348606240059392287
834,neutral,1595358893793841154,1595348606240059392404
835,abusive,1595439086625505283,1595348606240059392404
837,neutral,1595350669678071809,1595348606240059392455
838,neutral,1595357373870313474,1595348606240059392455
840,neutral,1595355847303077891,1595348606240059392543
841,neutral,1595356756682870784,1595348606240059392543
842,neutral,1595358791406698496,1595348606240059392543
843,neutral,1595361306017763330,1595348606240059392543
846,neutral,1595402726820691970,1595348606240059392606
847,neutral,1595418277425168384,1595348606240059392606
848,neutral,1595537111423262739,1595348606240059392606
849,neutral,1595540904101683208,1595348606240059392606
850,neutral,1595763122610245632,1595348606240059392606
851,neutral,1595766361321607170,1595348606240059392606
852,neutral,1595768101311840258,1595348606240059392606
853,neutral,1595780306753257472,1595348606240059392606
854,neutral,1595445285320359936,159544528532035993683
855,neutral,1595453533666643971,159544528532035993683
856,neutral,1595475402474110978,159544528532035993683
857,neutral,1595493528544677890,159544528532035993683
858,abusive,1595485844227473446,15954858442274734461526
859,neutral,1595803721778270209,15954858442274734461526
861,counter,1595504675759038468,159548584422747344631
863,counter,1595548731658698752,1595485844227473446913
864,abusive,1595507377763192839,159549707733263974638
865,counter,1595778366522953733,159549707733263974638
866,abusive,1595812553862664197,159549707733263974638
867,neutral,1595524925439213570,159550172959179162534
868,neutral,1595501729591791625,159550172959179162534
869,neutral,1595503637463240704,159550172959179162534
870,neutral,1595504138657402903,159550172959179162534
871,neutral,1595502610966102021,1595502610966102021146
872,abusive,1595543258456793094,1595502610966102021146
873,not understandable,1595543298655002637,1595502610966102021146
874,neutral,1595704922678657024,1595502610966102021193
876,abusive,1595563211536957441,1595502610966102021193
877,counter,1595692008949317632,1595502610966102021193
878,neutral,1595697069578133506,1595502610966102021193
879,not understandable,1595707478121095168,1595502610966102021193
881,neutral,1595650366422634496,1595502610966102021382
882,neutral,1595671647612289025,1595502610966102021382
883,neutral,1595721612716015616,1595502610966102021382
884,neutral,1595728763161088001,1595502610966102021382
885,neutral,1595695654835453952,1595695654835453952150
886,neutral,1595714395065163776,1595695654835453952150
887,neutral,1595767607537565696,1595695654835453952150
888,not understandable,1595769517032067076,1595695654835453952150
889,abusive,1595774811682357249,1595695654835453952150
890,abusive,1595775870886617089,1595695654835453952150
891,counter,1595805235305488388,1595695654835453952150
893,neutral,1595703042032140288,159569565483545395222
894,abusive,1595713040292679682,159569565483545395222
896,neutral,1595704149320298498,159569565483545395225
897,neutral,1595714668483444739,159569565483545395225
898,neutral,1595843365488427008,159569565483545395225
900,neutral,1595702203901149184,1595695654835453952294
901,neutral,1595709203175415810,1595695654835453952294
903,abusive,1595770048538464263,159569565483545395259
904,abusive,1594254458556481537,159404828650737664059
905,counter,1595772594594136065,159569565483545395259
906,abusive,1595702979872555009,1595702979872555009279
907,counter,1595830106597064705,1595702979872555009279
908,counter,1595729809673703425,1595702979872555009401
910,counter,1595908774954692608,1595702979872555009599
911,neutral,1595710350837555200,1595710350837555200136
912,neutral,1595719598653210624,1595710350837555200136
913,neutral,1595721515320107008,1595710350837555200136
914,abusive,1595729028626923524,1595710350837555200136
916,counter,1592596235487412229,1592482436226899969332
917,neutral,1595816443421106179,159571035083755520059
918,neutral,1595801840075276292,15958018400752762925
919,neutral,1595808579725950977,15958018400752762925
920,neutral,1595811893934972930,15958018400752762925
921,neutral,1595812375453913091,15958018400752762925
922,neutral,1595814888047345664,15958018400752762925
923,neutral,1595816082597625857,15958018400752762925
924,neutral,1595816886973132800,15958018400752762925
925,neutral,1595817800035188736,15958018400752762925
926,neutral,1595818375070076928,15958018400752762925
927,neutral,1595818898426847233,15958018400752762925
928,abusive,1595819879046811648,15958018400752762925
929,abusive,1595867753877049345,1595867753877049345263
930,counter,1595875146262548480,1595867753877049345263
931,not understandable,1595971198789521409,1595867753877049345263
932,neutral,1595971275679309825,1595867753877049345263
934,neutral,1595743815326892035,159571035083755520059
935,neutral,1592571008514682880,1592522186337972225313
936,neutral,1594385773901467648,159428569277911859416
937,neutral,1592622605005385729,1592618295492247552239
938,counter,1593658021799817218,159363952409302630799
939,neutral,1593383545061474306,159337587048330035381
940,abusive,1594432812223954944,159441012668512256072
942,neutral,1594594291313164289,1594410126685122560284
943,neutral,1594622601506201601,1594410126685122560284
944,neutral,1594402698597748738,1592858815254257664528
945,counter,1594368884202610688,159428569277911859474
946,neutral,1592478092345638914,159247579893373747211
947,neutral,1592515507265085445,1592499691828101122399
948,counter,1592137871229607937,1592115645151588352268
949,neutral,1594598030916952064,1594303112344489984202
950,counter,1593572042229497856,1593540816458452992324
951,neutral,1595206272135139330,15950117493545492481830
954,not understandable,1592147413975941124,1592115645151588352268
956,neutral,1594285216117448705,1594267660182773760299
957,neutral,1595497077332639746,159549707733263974638
958,abusive,1594806558554484738,1594442277832859650238
959,abusive,1594411081862094848,1594410126685122560284
960,neutral,1594597618633641984,1594410126685122560284
961,neutral,1594643406751424513,159435027570769510721
962,neutral,1594315059706175488,1592858815254257664528
963,neutral,1594361292848259074,1592858815254257664528
964,abusive,1595087815410606083,1594943648692867073207
965,abusive,1595089016461959177,1594943648692867073207
966,not understandable,1595089225392816129,1594943648692867073207
967,counter,1595539932252176386,1595485844227473446763
977,neutral,1594325253437759488,1592858815254257664216
978,neutral,1594326474462461952,1592858815254257664216
979,neutral,1595103589416013832,1594943648692867073243
980,abusive,1595104259791527937,1594943648692867073243
981,counter,1595104583667388431,1594943648692867073243
982,neutral,1595104848026165248,1594943648692867073243
983,abusive,1595106162214567938,1594943648692867073243
984,counter,1595106706341744641,1594943648692867073243
985,abusive,1595107343133732865,1594943648692867073243
986,counter,1595107816247005185,1594943648692867073243
987,abusive,1594403552218447872,1592858815254257664405
988,not understandable,1595556361072435202,15954858442274734461313
990,neutral,1592116385446268932,1592115645151588352135
991,neutral,1592119486022586368,1592115645151588352135
992,neutral,1592145866739318784,1592115645151588352135
993,neutral,1592147159201505280,1592115645151588352135
994,neutral,1592149181027999744,1592115645151588352135
995,neutral,1592152955423281152,1592115645151588352135
996,neutral,1592153968297533440,1592115645151588352135
997,neutral,1592156047417942020,1592115645151588352135
998,neutral,1592157501394653187,1592115645151588352135
999,neutral,1592160229260947456,1592115645151588352135
1000,neutral,1594442475690754050,1594424984239210496190
1001,neutral,1595165291998285825,1594943648692867073545
1002,neutral,1595365840731480064,1594943648692867073545
1003,neutral,1595365903658622976,1594943648692867073545
1004,neutral,1595366186111361029,1594943648692867073545
1005,abusive,1595366482342514688,1594943648692867073545
1006,counter,1595375583944474625,1594943648692867073545
1007,abusive,1595375748184956932,1594943648692867073545
1009,counter,1595378374486228994,1594943648692867073545
1011,counter,1594733151774982146,159470339701760000049
1012,neutral,1595380309465473024,1594943648692867073545
1013,neutral,1595423462872518656,1594943648692867073545
1014,neutral,1594997996353376256,1594943648692867073521
1015,neutral,1594999017045467140,1594943648692867073521
1017,neutral,1595381569329549315,1594943648692867073545
1018,neutral,1595382061082312704,1594943648692867073545
1019,neutral,1595411565410410503,1594943648692867073388
1020,neutral,1595383205259104259,1594943648692867073545
1021,neutral,1595383784412700672,1594943648692867073545
1023,neutral,1595384538347225092,1594943648692867073545
1024,neutral,1595411355758219264,1594943648692867073521
1025,neutral,1595412783071371264,1594943648692867073388
1026,not understandable,1595385416420556803,1594943648692867073545
1027,counter,1593643537840721922,159363952409302630749
1028,neutral,1595414431068028928,1594943648692867073545
1029,not understandable,1595414980240998401,1594943648692867073545
1030,neutral,1594270755860406272,159426766018277376032
1031,neutral,1594284576729608192,159426766018277376032
1032,neutral,1595415220691914755,1594943648692867073545
1033,neutral,1595415394562482176,1594943648692867073545
1034,neutral,1594307301065760768,159426766018277376032
1035,abusive,1595530340008878083,1595485844227473446747
1036,not understandable,1595415748419141633,1594943648692867073545
1037,abusive,1594316604283801600,1592858815254257664152
1038,counter,1594323489942474753,1592858815254257664152
1039,neutral,1594611497975644162,1594442277832859650265
1041,neutral,1593875710678024192,159355186432220365013
1042,neutral,1594424984239210496,1594424984239210496381
1043,neutral,1595056350245134336,15950117493545492481666
1044,neutral,1595103809218514958,1594943648692867073243
1045,neutral,1594404421240225792,159436315703572480044
1046,neutral,1594604572231843840,159285881525425766420
1050,neutral,1594330954633400320,1592858815254257664287
1051,neutral,1594375238862544896,1592858815254257664287
1052,neutral,1594324201317482496,1592858815254257664152
1054,neutral,1593948598475046916,15939477202130452504
1055,neutral,1593958305377951744,15939477202130452504
1056,neutral,1593982182590013441,15939477202130452504
1057,neutral,1593983788467466241,15939477202130452504
1059,neutral,1595412986163781639,1594943648692867073388
1060,neutral,1595413121769902080,1594943648692867073388
1061,abusive,1595413455762341893,1594943648692867073388
1062,neutral,1595413826802941952,1594943648692867073388
1063,abusive,1595414023255851008,1594943648692867073388
1069,abusive,1595416133963862017,1594943648692867073388
1070,counter,1595417540368408578,1594943648692867073388
1071,neutral,1595417902873722881,1594943648692867073388
1072,neutral,1594999344767586304,1594943648692867073521
1073,neutral,1595002050357915648,1594943648692867073521
1074,neutral,1595003466174586883,1594943648692867073521
1075,neutral,1595033453120061443,1594943648692867073521
1076,neutral,1595036662874210304,1594943648692867073521
1077,not understandable,1595100232425127936,1594943648692867073521
1078,not understandable,1595100368282828800,1594943648692867073521
1079,not understandable,1595100631257481217,1594943648692867073521
1080,not understandable,1595100773645533184,1594943648692867073521
1081,neutral,1595101946293420032,1594943648692867073521
1082,neutral,1595102496262873091,1594943648692867073521
1083,neutral,1595102862492696582,1594943648692867073521
1084,abusive,1592874079174168576,1592858815254257664661
1085,abusive,1593123459366027264,1592858815254257664661
1087,counter,1595832735989374977,1595485844227473446706
1090,neutral,1593508582850453504,1593375870483300353723
1091,neutral,1593509777954336768,1593375870483300353723
1092,neutral,1593604375347437568,1593375870483300353723
1093,neutral,1593648519973175298,1593375870483300353723
1094,neutral,1593649946670075908,1593375870483300353723
1095,neutral,1593651410503090176,1593375870483300353723
1097,neutral,1592263823033262080,1592261707199827973947
1098,neutral,1592266361585438721,1592261707199827973947
1099,neutral,1592266612786466817,1592261707199827973947
1100,neutral,1592366045591142401,1592261707199827973947
1101,neutral,1595418196399607812,1594943648692867073545
1102,neutral,1595377455367323649,1595377455367323649153
1103,abusive,1595385829760933891,1595377455367323649153
1104,abusive,1595386865326211072,1595377455367323649153
1105,neutral,1595387595126628352,1595377455367323649153
1106,neutral,1595391893206188033,1595377455367323649153
1107,abusive,1595418507184930824,1594943648692867073545
1109,not understandable,1592900408909115395,1592882544546287616371
1111,neutral,1594948520611614722,1594943648692867073545
1119,counter,1595418677507153921,1594943648692867073545
1120,counter,1595419662837325824,1594943648692867073545
1121,neutral,1595419856765349888,1594943648692867073545
1122,neutral,1595420617234317312,1594943648692867073545
1123,neutral,1595420940925636610,1594943648692867073545
1124,neutral,1595421429838893056,1594943648692867073545
1125,neutral,1595421540593664007,1594943648692867073545
1126,neutral,1595105302512390145,1594943648692867073545
1127,neutral,1595105746114719745,1594943648692867073545
1128,neutral,1595105893292834816,1594943648692867073545
1129,neutral,1595106391215280151,1594943648692867073545
1130,neutral,1595106521956102144,1594943648692867073545
1131,neutral,1595106834142343168,1594943648692867073545
1132,neutral,1595107623094947841,1594943648692867073545
1133,neutral,1595108078068051969,1594943648692867073545
1134,neutral,1595108736255000577,1594943648692867073545
1135,neutral,1595109156759171073,1594943648692867073545
1136,neutral,1595109490201722881,1594943648692867073545
1137,neutral,1595109865130577920,1594943648692867073545
1138,not understandable,1595110216894320641,1594943648692867073545
1139,counter,1592412216187555840,1592261707199827973718
1140,abusive,1595458515509846017,159540153282815590459
1141,neutral,1594777545228095498,1594731087301054464433
1143,neutral,1595347434720329728,15947454259988807681517
1144,not understandable,1595471674941575168,1595377455367323649297
1145,abusive,1595304563086696449,1594943648692867073545
1146,counter,1595504952755068929,15954858442274734461544
1147,not understandable,1595110814540668928,1594943648692867073545
1149,neutral,1595111870209269760,1594943648692867073388
1150,not understandable,1595111233338085376,1594943648692867073545
1152,counter,1595389565384200193,1595377455367323649171
1153,neutral,1595111668790755329,1594943648692867073545
1154,counter,1592263495860768769,1592261707199827973602
1157,not understandable,1595112537363996672,1594943648692867073545
1171,counter,1594457164554321925,1594442277832859650265
1172,neutral,1594736674395025409,1594442277832859650265
1175,abusive,1593121666422706176,1592858815254257664538
1176,not understandable,1594452796673343488,15944527966733434880
1177,abusive,1594500100763656192,15944527966733434880
1178,neutral,1594728398831906818,15944527966733434880
1179,neutral,1595044976203038721,15944527966733434880
1180,neutral,1595045798924124162,15944527966733434880
1181,abusive,1595047247015821312,15944527966733434880
1182,neutral,1595048113114431488,15944527966733434880
1184,neutral,1595817685090447362,159580184007527629242
1185,neutral,1595897738624909314,159580184007527629242
1186,neutral,1595938219404804096,159580184007527629242
1188,neutral,1593724492051714048,1593723865083318272538
1189,neutral,1593725400659771392,1593723865083318272538
1190,neutral,1593898973269573633,1593723865083318272538
1191,neutral,1593513483324243968,159351348332424396816
1192,neutral,1593514019721252867,159351348332424396816
1193,abusive,1593681769739452419,159351348332424396816
1194,neutral,1593906824696283136,159351348332424396816
1195,counter,1593911616008880133,159351348332424396816
1196,abusive,1593918146523561984,159351348332424396816
1197,counter,1593919355888214017,159351348332424396816
1199,abusive,1595124289698611200,1595116255593517056240
1200,neutral,1595227418356326401,1595116255593517056240
1201,neutral,1595045789251805185,159504578925180518554
1202,abusive,1595046857897541635,159504578925180518554
1203,neutral,1595052219405139969,159504578925180518554
1204,neutral,1595052391933566980,159504578925180518554
1205,neutral,1595052498636705794,159504578925180518554
1206,neutral,1595052693889974276,159504578925180518554
1207,neutral,1595052884932042753,159504578925180518554
1208,abusive,1595053592339259392,159504578925180518554
1209,counter,1595055921566289921,159504578925180518554
1210,neutral,1595061040420880386,159504578925180518554
1211,neutral,1595009050999128071,159474277442701312032
1213,neutral,1594273960430010369,1594267660182773760423
1214,neutral,1594284224936566789,1594267660182773760423
1216,counter,1595488041237463046,1595485844227473446335
1217,neutral,1595497253497671687,1595485844227473446335
1218,abusive,1595512102927888384,1595485844227473446335
1220,neutral,1594625535107387394,1592858815254257664216
1221,counter,1595533980228542474,1595485844227473446701
1223,counter,1595488148796194828,15954858442274734460
1224,abusive,1595494416059453440,15954858442274734460
1226,abusive,1594363048676003843,1594303112344489984457
1227,counter,1594383480405823489,1594303112344489984457
1230,abusive,1594749320661704705,159474277442701312032
1231,counter,1594751904470663168,159474277442701312032
1232,abusive,1594806657191649291,159474277442701312032
1244,neutral,1594343946662342656,1592858815254257664162
1245,neutral,1594344877919064065,1592858815254257664162
1246,neutral,1594347337597571072,1592858815254257664162
1247,neutral,1594354292898643971,1592858815254257664162
1248,neutral,1594371241116311554,1592858815254257664162
1250,neutral,1594379299141959680,1592858815254257664162
1251,neutral,1594380911055089667,1592858815254257664162
1252,neutral,1594590226491609088,1592858815254257664162
1254,neutral,1594605106007359488,1592858815254257664162
1256,neutral,1594629318126305283,1592858815254257664162
1257,neutral,1594630628414291968,1592858815254257664162
1258,neutral,1594632104901582848,1592858815254257664162
1259,neutral,1594636586502725639,1592858815254257664162
1260,abusive,1594646335789187073,1592858815254257664162
1261,counter,1594647161320443904,1592858815254257664162
1262,neutral,1594666573226205187,1592858815254257664162
1263,neutral,1594670505566826499,1592858815254257664162
1264,neutral,1594687795985006592,1592858815254257664162
1265,neutral,1594688411054514176,1592858815254257664162
1266,neutral,1594692714729185281,1592858815254257664162
1267,not understandable,1594698197200519174,1592858815254257664162
1268,abusive,1594714144233721856,1592858815254257664162
1269,counter,1594728558714359810,1592858815254257664162
1270,not understandable,1594730273467502592,1592858815254257664162
1271,not understandable,1594734347986563074,1592858815254257664162
1272,neutral,1595393917343727620,1595393917343727620134
1273,abusive,1595487708893397012,1595393917343727620134
1274,not understandable,1595736343627325440,1595393917343727620134
1277,neutral,1593271540182880258,1593139911678431233144
1278,neutral,1593346739293065219,1593139911678431233144
1280,neutral,1594323117073174528,1594303112344489984724
1281,neutral,1594349711552561159,1594303112344489984724
1282,neutral,1594353943185858561,1594303112344489984724
1283,neutral,1594354388000202752,1594303112344489984724
1284,neutral,1594045149767770112,1593962350050017281385
1286,neutral,1592879045263650817,1592858815254257664615
1287,abusive,1592911759199080449,1592858815254257664615
1289,abusive,1594595248290037760,159441012668512256010
1290,counter,1595017148593840132,159441012668512256010
1291,neutral,1593551864322203650,159355186432220365013
1292,neutral,1593556366869889025,159355186432220365013
1293,abusive,1593561509212303361,159355186432220365013
1294,counter,1593608059821105152,159355186432220365013
1295,neutral,1593752316712288257,159355186432220365013
1297,abusive,1594059347931299841,159404828650737664079
1298,counter,1594225820939190273,159404828650737664079
1299,neutral,1594255682701762560,159404828650737664079
1300,neutral,1594261735707246593,159404828650737664079
1301,abusive,1594281794429652993,159404828650737664079
1302,counter,1594411410221826048,159404828650737664079
1303,abusive,1594425205975392256,159404828650737664079
1306,abusive,1594634554505043970,1594424984239210496247
1307,abusive,1594716244845920258,1594424984239210496247
1308,neutral,1592813987988926465,1592813987988926465218
1309,neutral,1592849967705903104,1592813987988926465218
1310,neutral,1592865037219434496,1592813987988926465218
1311,neutral,1592865256493449224,1592813987988926465218
1312,neutral,1592933966973394946,1592813987988926465218
1313,neutral,1593181275439132673,1592813987988926465218
1315,neutral,1595534908990054401,1592882544546287616651
1334,neutral,1594647903049744384,1592858815254257664216
1335,neutral,1594652178987487235,1592858815254257664216
1336,neutral,1594654974822486016,1592858815254257664216
1337,neutral,1594662156502458369,1592858815254257664216
1338,neutral,1594710583814852609,1592858815254257664216
1339,neutral,1594725534868684801,1592858815254257664216
1340,neutral,1594756681866559492,1592858815254257664216
1341,neutral,1594428204759982080,1594424984239210496381
1342,counter,1594429210260832257,1594424984239210496381
1343,neutral,1594432398783021057,1594424984239210496381
1344,abusive,1594432663171256321,1594424984239210496381
1345,abusive,1594449817467588609,1594424984239210496381
1347,neutral,1595103291402240004,1594943648692867073521
1348,abusive,1595554080369278976,15954858442274734461071
1353,neutral,1592866719504035841,1592813987988926465399
1354,neutral,1592911450842202117,1592813987988926465399
1356,neutral,1595487715134693376,15954858442274734461461
1357,abusive,1595836033538850817,15954858442274734461461
1361,neutral,1592119435095072768,1592115645151588352162
1362,neutral,1592120235884105730,1592115645151588352162
1364,neutral,1594639097540345857,159463621024439501444
1365,abusive,1594642478665179136,159463621024439501444
1379,not understandable,1595032244602961920,15950117493545492481666
1380,neutral,1595053437829406721,15950117493545492481666
1381,neutral,1595054116249784320,15950117493545492481666
1382,neutral,1595054933585297410,15950117493545492481666
1383,neutral,1595057856805494796,15950117493545492481666
1384,neutral,1595067806957334528,15950117493545492481666
1385,neutral,1595069876343042048,15950117493545492481666
1386,neutral,1594801368560181253,1594769747035529218624
1387,abusive,1594804529198931969,1594769747035529218624
1388,counter,1594807118678335517,1594769747035529218624
1389,neutral,1595102750961975297,1594943648692867073243
1390,neutral,1594812518719012864,1594769747035529218624
1391,neutral,1594816624640790529,1594769747035529218624
1392,neutral,1594820345512566808,1594769747035529218624
1394,neutral,1594364611590967300,1594363157035724800136
1395,neutral,1594365360102424580,1594363157035724800136
1396,neutral,1594427048533323776,1594363157035724800136
1397,neutral,1594722487660584961,1594363157035724800136
1398,neutral,1594728574191554562,1594363157035724800136
1399,neutral,1594732220283064320,1594363157035724800136
1400,neutral,1594780381085110277,1594363157035724800136
1401,neutral,1594783558584963107,1594363157035724800136
1402,neutral,1594791599434858496,1594363157035724800136
1403,neutral,1594794283089166336,1594363157035724800136
1404,abusive,1594795714336399360,1594363157035724800136
1405,counter,1594796068021084162,1594363157035724800136
1413,neutral,1593983749812883458,159394772021304525088
1426,not understandable,1595101842727477248,1594943648692867073243
1428,neutral,1594411585241587716,159436315703572480044
1429,neutral,1594491839515852800,159436315703572480044
1430,neutral,1594623319780868097,159436315703572480044
1431,neutral,1594628258506674176,159436315703572480044
1432,neutral,1594638726835085312,159436315703572480044
1433,neutral,1594638989872472067,159436315703572480044
1434,neutral,1594640075513597952,159436315703572480044
1435,neutral,1594640361246310400,159436315703572480044
1436,neutral,1594642776158867457,159436315703572480044
1437,neutral,1594645436245356544,159436315703572480044
1448,neutral,1594344696184279040,1592858815254257664405
1449,neutral,1594346359678795776,1592858815254257664405
1450,neutral,1594389878426726400,1592858815254257664405
1451,counter,1594409395974275075,1592858815254257664405
1452,neutral,1594419912050720771,1592858815254257664405
1453,neutral,1594600620170018818,1592858815254257664405
1455,counter,1595716728201281539,15954858442274734461571
1456,neutral,1595145101931839489,1594745425998880768790
1458,neutral,1594766716046901249,1594745425998880768790
1459,neutral,1594836322929229825,1594745425998880768790
1460,neutral,1594839228550103040,1594745425998880768790
1461,neutral,1595002304750841856,1594745425998880768790
1462,neutral,1595003965405818888,1594745425998880768790
1463,neutral,1595006938349473793,1594745425998880768790
1464,neutral,1595115460655480833,1594745425998880768790
1465,not understandable,1595117034312196098,1594745425998880768790
1466,neutral,1595119413061378048,1594745425998880768790
1467,neutral,1595123179256942592,1594745425998880768790
1468,neutral,1595124438088851457,1594745425998880768790
1469,neutral,1595126289828319232,1594745425998880768790
1470,neutral,1595129614044925952,1594745425998880768790
1471,neutral,1594375102384291840,1592858815254257664626
1472,neutral,1595136501532479490,1594745425998880768790
1473,neutral,1595136907952132096,1594745425998880768790
1474,neutral,1595145419444871168,1594745425998880768790
1475,neutral,1595358379203039233,1594745425998880768790
1476,neutral,1595365560610693120,1594745425998880768790
1477,neutral,1595406362464423938,1594745425998880768790
1478,neutral,1595406974425890816,1594745425998880768790
1479,neutral,1595417422072258560,1594745425998880768790
1480,neutral,1595424895554490371,1594745425998880768790
1481,neutral,1595425719588470786,1594745425998880768790
1482,neutral,1595427164874317825,1594745425998880768790
1483,neutral,1595428272984281088,1594745425998880768790
1484,neutral,1595429663723118592,1594745425998880768790
1485,neutral,1595430404764344320,1594745425998880768790
1486,neutral,1595431005128921088,1594745425998880768790
1487,neutral,1595433842734731268,1594745425998880768790
1488,neutral,1595435152620064771,1594745425998880768790
1489,neutral,1595436176617390081,1594745425998880768790
1490,neutral,1595437470472175616,1594745425998880768790
1492,counter,1592279760498999297,1592261707199827973139
1493,abusive,1592424356529213440,1592261707199827973139
1495,neutral,1594639109754085377,15946362102443950149
1496,not understandable,1594639376625139712,15946362102443950149
1498,neutral,1592483218640736256,15924757989337374721269
1499,neutral,1592508122832437249,15924757989337374721269
1500,neutral,1592604048121016321,15924757989337374721269
1501,abusive,1592808708308103168,15924757989337374721269
